"geometry","file","degree","betweenness","closeness","component"
c(0.84739, 0.09421),"C5_018_calculations.json",2,0,NA,269
c(0.807731, 0.019076),"C5_018_calculations.json",1,0,0.00961538461538462,16
c(0.878702, 0.119854),"C5_018_calculations.json",1,0,0.333333333333333,102
c(0.877092, 0.093457),"C5_018_calculations.json",1,0,1,239
c(0.910643, 0.093876),"C5_018_calculations.json",1,0,1,239
c(0.848394, 0.02008),"C5_018_calculations.json",1,0,1,240
c(0.85743, 0.001004),"C5_018_calculations.json",1,0,1,240
c(0.633785, 0.163404),"C5_018_calculations.json",1,0,1,241
c(0.63755, 0.134287),"C5_018_calculations.json",1,0,1,241
c(0.616968, 0.128614),"C5_018_calculations.json",1,0,0.0303030303030303,23
c(0.672942, 0.117219),"C5_018_calculations.json",1,0,0.0256410256410256,23
c(0.696285, 0.118474),"C5_018_calculations.json",1,0,0.0588235294117647,39
c(0.742972, 0.095382),"C5_018_calculations.json",1,0,0.00952380952380952,10
c(0.692269, 0.044679),"C5_018_calculations.json",1,0,0.00884955752212389,10
c(0.736697, 0.0625),"C5_018_calculations.json",2,0,NA,270
c(0.6583, 0.064592),"C5_018_calculations.json",1,0,0.010989010989011,10
c(0.725402, 0.038655),"C5_018_calculations.json",1,0,0.125,60
c(0.631777, 0.011295),"C5_018_calculations.json",1,0,0.00909090909090909,10
c(0.35994, 0.049197),"C5_018_calculations.json",1,0,0.2,98
c(0.424699, 0.058484),"C5_018_calculations.json",1,0,1,242
c(0.453815, 0.036145),"C5_018_calculations.json",1,0,1,242
c(0.311119, 0.970382),"C5_019_calculations.json",3,17,0.0476190476190476,19
c(0.322101, 0.966867),"C5_019_calculations.json",4,36,0.0625,19
c(0.313755, 0.965361),"C5_019_calculations.json",1,0,0.0333333333333333,19
c(0.337149, 0.971285),"C5_019_calculations.json",3,17,0.0476190476190476,19
c(0.321787, 0.97992),"C5_019_calculations.json",1,0,0.04,19
c(0.334036, 0.952912),"C5_019_calculations.json",1,0,1,87
c(0.349398, 0.947791),"C5_019_calculations.json",1,0,1,87
c(0.340964, 0.961044),"C5_019_calculations.json",1,0,0.0333333333333333,19
c(0.345382, 0.965863),"C5_019_calculations.json",1,0,0.0333333333333333,19
c(0.323365, 0.940189),"C5_019_calculations.json",3,17,0.0476190476190476,19
c(0.329819, 0.935241),"C5_019_calculations.json",1,0,0.0333333333333333,19
c(0.315638, 0.933609),"C5_019_calculations.json",1,0,0.0333333333333333,19
c(0.279995, 0.980798),"C5_019_calculations.json",1,0,0.2,64
c(0.289951, 0.969085),"C5_019_calculations.json",3,3,0.333333333333333,64
c(0.279618, 0.970382),"C5_019_calculations.json",1,0,0.2,64
c(0.301707, 0.980924),"C5_019_calculations.json",1,0,0.2,64
c(0.286396, 0.963855),"C5_019_calculations.json",1,0,1,88
c(0.278614, 0.959337),"C5_019_calculations.json",1,0,1,88
c(0.715173, 0.94936),"C5_019_calculations.json",3,7,0.142857142857143,45
c(0.703213, 0.946687),"C5_019_calculations.json",3,7,0.142857142857143,45
c(0.60512, 0.956024),"C5_019_calculations.json",1,0,0.2,65
c(0.607033, 0.941767),"C5_019_calculations.json",3,3,0.333333333333333,65
c(0.610442, 0.951305),"C5_019_calculations.json",1,0,0.2,65
c(0.633078, 0.927072),"C5_019_calculations.json",3,17,0.0434782608695652,20
c(0.617637, 0.924029),"C5_019_calculations.json",1,0,0.03125,20
c(0.622063, 0.899573),"C5_019_calculations.json",4,32,0.0555555555555556,20
c(0.612952, 0.907631),"C5_019_calculations.json",1,0,0.037037037037037,20
c(0.610729, 0.892427),"C5_019_calculations.json",3,27,0.0526315789473684,20
c(0.642499, 0.900961),"C5_019_calculations.json",1,0,0.037037037037037,20
c(0.628179, 0.905706),"C5_019_calculations.json",1,0,1,89
c(0.63755, 0.915161),"C5_019_calculations.json",1,0,1,89
c(0.632229, 0.878815),"C5_019_calculations.json",3,0,1,90
c(0.627343, 0.869813),"C5_019_calculations.json",1,0,1,90
c(0.579945, 0.890688),"C5_019_calculations.json",3,7,0.142857142857143,46
c(0.574548, 0.874874),"C5_019_calculations.json",1,0,0.0909090909090909,46
c(0.597892, 0.870733),"C5_019_calculations.json",3,17,0.0416666666666667,20
c(0.585843, 0.859563),"C5_019_calculations.json",1,0,0.0303030303030303,20
c(0.569528, 0.889307),"C5_019_calculations.json",3,7,0.142857142857143,46
c(0.557731, 0.870984),"C5_019_calculations.json",1,0,0.0909090909090909,46
c(0.560592, 0.912349),"C5_019_calculations.json",1,0,1,91
c(0.576975, 0.931392),"C5_019_calculations.json",1,0,1,91
c(0.556978, 0.905371),"C5_019_calculations.json",1,0,0.2,66
c(0.539324, 0.909178),"C5_019_calculations.json",3,3,0.333333333333333,66
c(0.550703, 0.912651),"C5_019_calculations.json",1,0,0.2,66
c(0.5333, 0.896084),"C5_019_calculations.json",1,0,0.2,66
c(0.702811, 0.953313),"C5_019_calculations.json",1,0,0.0909090909090909,45
c(0.670404, 0.928994),"C5_019_calculations.json",1,0,0.0909090909090909,45
c(0.395415, 0.9416),"C5_019_calculations.json",3,13,0.0163934426229508,11
c(0.388985, 0.932157),"C5_019_calculations.json",3,24,0.02,11
c(0.407798, 0.944946),"C5_019_calculations.json",1,0,0.0135135135135135,11
c(0.396404, 0.922097),"C5_019_calculations.json",3,43,0.024390243902439,11
c(0.386044, 0.927137),"C5_019_calculations.json",1,0,0.0185185185185185,11
c(0.406555, 0.917169),"C5_019_calculations.json",3,53,0.0277777777777778,11
c(0.416867, 0.917771),"C5_019_calculations.json",1,0,0.0204081632653061,11
c(0.419679, 0.926268),"C5_019_calculations.json",1,0,1,92
c(0.423193, 0.934237),"C5_019_calculations.json",1,0,1,92
c(0.401929, 0.88911),"C5_019_calculations.json",6,60,0.0277777777777778,11
c(0.411469, 0.902994),"C5_019_calculations.json",3,49,0.0285714285714286,11
c(0.390311, 0.888931),"C5_019_calculations.json",1,0,0.0204081632653061,11
c(0.381426, 0.890763),"C5_019_calculations.json",3,25,0.0222222222222222,11
c(0.384371, 0.871988),"C5_019_calculations.json",1,0,0.0172413793103448,11
c(0.399431, 0.872155),"C5_019_calculations.json",1,0,0.0204081632653061,11
c(0.413655, 0.870984),"C5_019_calculations.json",1,0,0.0204081632653061,11
c(0.376381, 0.885291),"C5_019_calculations.json",1,0,0.04,26
c(0.360562, 0.889337),"C5_019_calculations.json",4,21,0.0588235294117647,26
c(0.372239, 0.876506),"C5_019_calculations.json",1,0,0.0434782608695652,26
c(0.360693, 0.878012),"C5_019_calculations.json",3,24,0.0666666666666667,26
c(0.355199, 0.86178),"C5_019_calculations.json",4,21,0.0588235294117647,26
c(0.352912, 0.881024),"C5_019_calculations.json",1,0,0.04,26
c(0.340027, 0.88663),"C5_019_calculations.json",1,0,0.04,26
c(0.343039, 0.879183),"C5_019_calculations.json",1,0,0.04,26
c(0.333835, 0.851406),"C5_019_calculations.json",1,0,0.04,26
c(0.368474, 0.853665),"C5_019_calculations.json",1,0,0.04,26
c(0.643407, 0.894076),"C5_019_calculations.json",1,0,0.142857142857143,55
c(0.645482, 0.878765),"C5_019_calculations.json",4,6,0.25,55
c(0.64759, 0.868725),"C5_019_calculations.json",1,0,0.142857142857143,55
c(0.65261, 0.871988),"C5_019_calculations.json",1,0,0.142857142857143,55
c(0.223494, 0.863722),"C5_019_calculations.json",3,97,0.00374531835205993,2
c(0.215612, 0.861195),"C5_019_calculations.json",1,0,0.00316455696202532,2
c(0.24257, 0.860843),"C5_019_calculations.json",4,583,0.0045045045045045,2
c(0.253138, 0.861571),"C5_019_calculations.json",3,456,0.00404858299595142,2
c(0.27167, 0.857681),"C5_019_calculations.json",4,429,0.00364963503649635,2
c(0.225987, 0.845465),"C5_019_calculations.json",3,97,0.00421940928270042,2
c(0.230924, 0.842871),"C5_019_calculations.json",1,0,0.0034965034965035,2
c(0.235442, 0.837182),"C5_019_calculations.json",4,571.5,0.0048780487804878,2
c(0.225106, 0.83038),"C5_019_calculations.json",7,781,0.00520833333333333,2
c(0.247239, 0.831451),"C5_019_calculations.json",3,99,0.00431034482758621,2
c(0.217871, 0.844378),"C5_019_calculations.json",1,0,0.0034965034965035,2
c(0.251145, 0.821606),"C5_019_calculations.json",6,419.5,0.0045662100456621,2
c(0.193421, 0.84186),"C5_019_calculations.json",9,579,0.00469483568075117,2
c(0.204819, 0.829317),"C5_019_calculations.json",1,0,0.004149377593361,2
c(0.218373, 0.818273),"C5_019_calculations.json",1,0,0.004149377593361,2
c(0.26298, 0.833835),"C5_019_calculations.json",1,0,0.00373134328358209,2
c(0.263463, 0.812523),"C5_019_calculations.json",4,343,0.00396825396825397,2
c(0.268825, 0.873117),"C5_019_calculations.json",1,0,1,93
c(0.256861, 0.870482),"C5_019_calculations.json",1,0,1,93
c(0.208082, 0.853163),"C5_019_calculations.json",1,0,0.00381679389312977,2
c(0.174699, 0.813922),"C5_019_calculations.json",5,190,0.00393700787401575,2
c(0.271419, 0.803046),"C5_019_calculations.json",3,269,0.00346020761245675,2
c(0.243173, 0.801606),"C5_019_calculations.json",1,0,0.00332225913621262,2
c(0.197791, 0.853916),"C5_019_calculations.json",1,0,0.00381679389312977,2
c(0.180723, 0.854418),"C5_019_calculations.json",1,0,0.00381679389312977,2
c(0.28079, 0.820448),"C5_019_calculations.json",1,0,0.00235849056603774,2
c(0.297892, 0.819101),"C5_019_calculations.json",4,229,0.00266666666666667,2
c(0.168949, 0.844469),"C5_019_calculations.json",3,141,0.00390625,2
c(0.182731, 0.834337),"C5_019_calculations.json",1,0,0.00381679389312977,2
c(0.170984, 0.838454),"C5_019_calculations.json",1,0,0.00381679389312977,2
c(0.178213, 0.823293),"C5_019_calculations.json",1,0,0.0033003300330033,2
c(0.268675, 0.782229),"C5_019_calculations.json",3,187,0.00303030303030303,2
c(0.269327, 0.770331),"C5_019_calculations.json",3,96,0.00266666666666667,2
c(0.158258, 0.834149),"C5_019_calculations.json",5,97,0.00332225913621262,2
c(0.142487, 0.836736),"C5_019_calculations.json",3,0,0.00285714285714286,2
c(0.168926, 0.832831),"C5_019_calculations.json",1,0,0.00285714285714286,2
c(0.270482, 0.757831),"C5_019_calculations.json",3,49,0.0023696682464455,2
c(0.277245, 0.774644),"C5_019_calculations.json",1,0,0.00263852242744063,2
c(0.274598, 0.754518),"C5_019_calculations.json",1,0,0.00212314225053079,2
c(0.279897, 0.756749),"C5_019_calculations.json",1,0,0.00421940928270042,5
c(0.290412, 0.737073),"C5_019_calculations.json",3,244,0.0050761421319797,5
c(0.298766, 0.674842),"C5_019_calculations.json",4,187,0.00440528634361234,5
c(0.314569, 0.77509),"C5_019_calculations.json",12,529,0.00584795321637427,5
c(0.298695, 0.740964),"C5_019_calculations.json",1,0,0.004739336492891,5
c(0.308735, 0.753012),"C5_019_calculations.json",1,0,0.004739336492891,5
c(0.294177, 0.787149),"C5_019_calculations.json",1,0,0.004739336492891,5
c(0.324197, 0.768072),"C5_019_calculations.json",3,0,0.00483091787439614,5
c(0.330109, 0.759133),"C5_019_calculations.json",7,117,0.00490196078431373,5
c(0.329757, 0.793173),"C5_019_calculations.json",7,459,0.00598802395209581,5
c(0.341867, 0.7751),"C5_019_calculations.json",1,0,0.004739336492891,5
c(0.343732, 0.759897),"C5_019_calculations.json",1,0,0.0040983606557377,5
c(0.338855, 0.753012),"C5_019_calculations.json",1,0,0.0040983606557377,5
c(0.338197, 0.803025),"C5_019_calculations.json",5,418,0.00591715976331361,5
c(0.340361, 0.788655),"C5_019_calculations.json",1,0,0.00483091787439614,5
c(0.316566, 0.740562),"C5_019_calculations.json",1,0,0.0040983606557377,5
c(0.313755, 0.788655),"C5_019_calculations.json",1,0,0.004739336492891,5
c(0.352002, 0.814743),"C5_019_calculations.json",7,462,0.00578034682080925,5
c(0.368585, 0.818775),"C5_019_calculations.json",1,0,0.00469483568075117,5
c(0.358434, 0.826305),"C5_019_calculations.json",1,0,0.00469483568075117,5
c(0.355673, 0.835592),"C5_019_calculations.json",3,391,0.00540540540540541,5
c(0.356928, 0.851238),"C5_019_calculations.json",1,0,0.00444444444444444,5
c(0.369679, 0.841516),"C5_019_calculations.json",3,348,0.00497512437810945,5
c(0.378332, 0.835935),"C5_019_calculations.json",4,340,0.0045662100456621,5
c(0.386295, 0.833584),"C5_019_calculations.json",1,0,0.00386100386100386,5
c(0.3937, 0.824674),"C5_019_calculations.json",4,306,0.004149377593361,5
c(0.381041, 0.814586),"C5_019_calculations.json",3,79,0.0036101083032491,5
c(0.403865, 0.827309),"C5_019_calculations.json",3,114,0.00366300366300366,5
c(0.407463, 0.840529),"C5_019_calculations.json",3,40,0.00363636363636364,5
c(0.370482, 0.805221),"C5_019_calculations.json",1,0,0.00315457413249211,5
c(0.387048, 0.808233),"C5_019_calculations.json",1,0,0.00315457413249211,5
c(0.422691, 0.834588),"C5_019_calculations.json",3,79,0.00323624595469256,5
c(0.438353, 0.84508),"C5_019_calculations.json",1,0,0.00286532951289398,5
c(0.428213, 0.840863),"C5_019_calculations.json",1,0,0.00286532951289398,5
c(0.878248, 0.869035),"C5_019_calculations.json",1,0,1,94
c(0.888429, 0.85994),"C5_019_calculations.json",1,0,1,94
c(0.88285, 0.853094),"C5_019_calculations.json",1,0,1,95
c(0.896084, 0.8499),"C5_019_calculations.json",1,0,1,95
c(0.298575, 0.861733),"C5_019_calculations.json",5,409,0.0033003300330033,2
c(0.311078, 0.868474),"C5_019_calculations.json",1,0,0.00284090909090909,2
c(0.299764, 0.836891),"C5_019_calculations.json",4,349,0.00297619047619048,2
c(0.310868, 0.848143),"C5_019_calculations.json",1,0,1,96
c(0.319277, 0.841198),"C5_019_calculations.json",1,0,1,96
c(0.307898, 0.843206),"C5_019_calculations.json",1,0,0.0025974025974026,2
c(0.318022, 0.83258),"C5_019_calculations.json",1,0,0.0025974025974026,2
c(0.301707, 0.808542),"C5_019_calculations.json",5,143,0.00239234449760766,2
c(0.307731, 0.817646),"C5_019_calculations.json",3,49,0.0021505376344086,2
c(0.317771, 0.817771),"C5_019_calculations.json",1,0,0.00194552529182879,2
c(0.2874, 0.811496),"C5_019_calculations.json",1,0,0.00214132762312634,2
c(0.63253, 0.836345),"C5_019_calculations.json",1,0,0.032258064516129,21
c(0.631319, 0.82415),"C5_019_calculations.json",4,24,0.0454545454545455,21
c(0.640248, 0.823356),"C5_019_calculations.json",1,0,0.032258064516129,21
c(0.624498, 0.804719),"C5_019_calculations.json",1,0,0.032258064516129,21
c(0.615797, 0.813922),"C5_019_calculations.json",3,29,0.0526315789473684,21
c(0.606593, 0.820281),"C5_019_calculations.json",1,0,0.0357142857142857,21
c(0.610609, 0.797858),"C5_019_calculations.json",3,27,0.05,21
c(0.597641, 0.788655),"C5_019_calculations.json",3,17,0.04,21
c(0.622088, 0.793675),"C5_019_calculations.json",1,0,0.0344827586206897,21
c(0.591031, 0.742135),"C5_019_calculations.json",1,0,0.0294117647058824,21
c(0.582329, 0.793173),"C5_019_calculations.json",1,0,0.0294117647058824,21
c(0.484187, 0.828062),"C5_019_calculations.json",1,0,1,97
c(0.472222, 0.812082),"C5_019_calculations.json",1,0,1,97
c(0.453899, 0.747096),"C5_019_calculations.json",3,7,0.142857142857143,47
c(0.470633, 0.760291),"C5_019_calculations.json",3,7,0.142857142857143,47
c(0.466365, 0.753012),"C5_019_calculations.json",1,0,0.0909090909090909,47
c(0.47741, 0.748494),"C5_019_calculations.json",1,0,0.0909090909090909,47
c(0.441014, 0.737701),"C5_019_calculations.json",1,0,0.0909090909090909,47
c(0.471762, 0.800828),"C5_019_calculations.json",1,0,1,98
c(0.480756, 0.794679),"C5_019_calculations.json",1,0,1,98
c(0.665412, 0.832831),"C5_019_calculations.json",1,0,1,99
c(0.665663, 0.825803),"C5_019_calculations.json",1,0,1,99
c(0.70256, 0.826305),"C5_019_calculations.json",3,3,0.333333333333333,67
c(0.715361, 0.828313),"C5_019_calculations.json",1,0,0.2,67
c(0.71762, 0.804719),"C5_019_calculations.json",1,0,0.0909090909090909,48
c(0.731175, 0.803715),"C5_019_calculations.json",3,7,0.142857142857143,48
c(0.730673, 0.790412),"C5_019_calculations.json",1,0,0.0909090909090909,48
c(0.742721, 0.80748),"C5_019_calculations.json",3,7,0.142857142857143,48
c(0.768072, 0.812751),"C5_019_calculations.json",1,0,0.0909090909090909,48
c(0.746988, 0.816265),"C5_019_calculations.json",1,0,0.0909090909090909,48
c(0.226573, 0.800368),"C5_019_calculations.json",1,0,0.2,68
c(0.218373, 0.788404),"C5_019_calculations.json",3,3,0.333333333333333,68
c(0.203433, 0.794464),"C5_019_calculations.json",1,0,0.2,68
c(0.22628, 0.763805),"C5_019_calculations.json",1,0,1,100
c(0.227912, 0.749498),"C5_019_calculations.json",1,0,1,100
c(0.679719, 0.796687),"C5_019_calculations.json",1,0,0.0526315789473684,34
c(0.687249, 0.774598),"C5_019_calculations.json",3,11,0.0769230769230769,34
c(0.691265, 0.747741),"C5_019_calculations.json",3,15,0.0909090909090909,34
c(0.701054, 0.73745),"C5_019_calculations.json",3,11,0.0769230769230769,34
c(0.683262, 0.7412),"C5_019_calculations.json",1,0,0.0588235294117647,34
c(0.704317, 0.727912),"C5_019_calculations.json",1,0,0.0526315789473684,34
c(0.718373, 0.733685),"C5_019_calculations.json",1,0,0.0526315789473684,34
c(0.919194, 0.766702),"C5_019_calculations.json",7,9,0.166666666666667,49
c(0.937312, 0.758283),"C5_019_calculations.json",3,4,0.125,49
c(0.928715, 0.760542),"C5_019_calculations.json",1,0,0.1,49
c(0.927108, 0.754217),"C5_019_calculations.json",1,0,0.0833333333333333,49
c(0.909137, 0.753514),"C5_019_calculations.json",1,0,0.1,49
c(0.860743, 0.784739),"C5_019_calculations.json",1,0,1,101
c(0.856563, 0.774963),"C5_019_calculations.json",1,0,1,101
c(0.850115, 0.769363),"C5_019_calculations.json",1,0,1,102
c(0.837349, 0.758032),"C5_019_calculations.json",1,0,1,102
c(0.831205, 0.755472),"C5_019_calculations.json",4,12,0.125,40
c(0.849649, 0.754518),"C5_019_calculations.json",1,0,0.0769230769230769,40
c(0.813755, 0.759287),"C5_019_calculations.json",1,0,0.0769230769230769,40
c(0.809488, 0.765813),"C5_019_calculations.json",1,0,0.0769230769230769,40
c(0.868585, 0.746821),"C5_019_calculations.json",3,9,0.111111111111111,40
c(0.87751, 0.754016),"C5_019_calculations.json",1,0,0.0714285714285714,40
c(0.81091, 0.743307),"C5_019_calculations.json",1,0,0.0181818181818182,9
c(0.793393, 0.743645),"C5_019_calculations.json",7,79,0.0256410256410256,9
c(0.851406, 0.744227),"C5_019_calculations.json",1,0,0.0714285714285714,40
c(0.784036, 0.758869),"C5_019_calculations.json",4,12,0.0208333333333333,9
c(0.793574, 0.731175),"C5_019_calculations.json",4,0,0.0212765957446809,9
c(0.825494, 0.727139),"C5_019_calculations.json",4,6,0.25,56
c(0.837851, 0.728916),"C5_019_calculations.json",1,0,0.142857142857143,56
c(0.830321, 0.738454),"C5_019_calculations.json",1,0,0.142857142857143,56
c(0.775278, 0.74495),"C5_019_calculations.json",5,50.5,0.0222222222222222,9
c(0.775853, 0.768951),"C5_019_calculations.json",3,1.5,0.0172413793103448,9
c(0.769767, 0.760919),"C5_019_calculations.json",5,32,0.0181818181818182,9
c(0.760793, 0.733685),"C5_019_calculations.json",1,0,0.0163934426229508,9
c(0.782831, 0.721687),"C5_019_calculations.json",3,70,0.025,9
c(0.745231, 0.741466),"C5_019_calculations.json",1,0,0.0140845070422535,9
c(0.754317, 0.768273),"C5_019_calculations.json",1,0,0.0140845070422535,9
c(0.695281, 0.76757),"C5_019_calculations.json",1,0,0.0526315789473684,34
c(0.742269, 0.731928),"C5_019_calculations.json",1,0,1,103
c(0.748829, 0.723728),"C5_019_calculations.json",1,0,1,103
c(0.396419, 0.764224),"C5_019_calculations.json",1,0,0.02,14
c(0.379267, 0.760542),"C5_019_calculations.json",3,12,0.0263157894736842,14
c(0.371034, 0.752736),"C5_019_calculations.json",5,32,0.0357142857142857,14
c(0.384789, 0.756275),"C5_019_calculations.json",1,0,0.025,14
c(0.357856, 0.744352),"C5_019_calculations.json",6,59,0.0454545454545455,14
c(0.382745, 0.727983),"C5_019_calculations.json",3,23,0.0333333333333333,14
c(0.341533, 0.744478),"C5_019_calculations.json",3,0,0.0333333333333333,14
c(0.334911, 0.736207),"C5_019_calculations.json",6,33,0.037037037037037,14
c(0.340863, 0.730422),"C5_019_calculations.json",1,0,0.0256410256410256,14
c(0.328815, 0.723561),"C5_019_calculations.json",1,0,0.0256410256410256,14
c(0.373661, 0.716198),"C5_019_calculations.json",1,0,0.0238095238095238,14
c(0.319528, 0.723143),"C5_019_calculations.json",1,0,0.0256410256410256,14
c(0.318072, 0.708635),"C5_019_calculations.json",1,0,0.00374531835205993,5
c(0.293926, 0.665997),"C5_019_calculations.json",3,79,0.00380228136882129,5
c(0.295934, 0.658886),"C5_019_calculations.json",1,0,0.0033003300330033,5
c(0.270833, 0.608936),"C5_019_calculations.json",1,0,0.0033003300330033,5
c(0.294428, 0.599649),"C5_019_calculations.json",3,9,0.0909090909090909,41
